"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"23439122",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23553633",1,0,0,0,6,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0
"24448548",7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25402856",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"25561520",2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"25693964",1,0,0,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0
"26554012",6,0,0,1,1,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0
"28176767",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29472612",4,0,0,1,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0
"7670500",5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"7688265",4,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"8490650",7,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
"9118347",7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"9358013",4,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"9813775",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19347959",5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"22076974",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"10837119",3,0,4,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"14704420",2,1,0,0,0,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0
"18571142",8,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
"21280142",6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21418559",1,1,1,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0
"21441262",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21536641",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22968132",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25914188",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26186191",3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"26443267",2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"28661489",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29396177",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12687690",1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"15056695",1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
"20848658",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20950788",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23287644",9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24214399",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25853299",4,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0
"26494785",4,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"26647308",5,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"28408745",3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"28735298",8,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"28741757",11,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"28884888",9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29090079",9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"29330474",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29365100",0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"29969624",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11586359",10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"11894222",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"12116195",15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"12192408",12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12655497",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"15108192",9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15737702",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15877281",12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0
"15998549",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16787893",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17033973",13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18052609",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18328704",6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"18461604",0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"19490899",3,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"19797137",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19907493",1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"20858596",6,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"23602712",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23918746",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27009683",0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0
"27572252",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27595386",1,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"28081867",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30478444",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19118189",1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"25644381",10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"29267967",5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"15240800",2,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"15706241",1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19002745",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"21303731",1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"26740508",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28856709",8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29369404",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11992121",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18821008",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"29053855",7,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0
"16080114",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16091474",5,1,1,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"16770606",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9582073",1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"12092907",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15389768",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16674551",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17957331",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20066485",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28607477",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2479580",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"10490705",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10490715",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11920158",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12819446",6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15952184",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16835263",6,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"17983671",1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19935738",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20699105",3,0,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"20808828",3,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26627235",4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0
"26691832",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30074174",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8557845",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9545402",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20436377",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29725984",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30108208",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17235515",1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"17918742",0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0
"24612522",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18378158",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22802593",1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"25728234",0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0
"12407114",5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"18269347",3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"20707874",3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16855203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"27956748",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"26398136",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"10807791",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"15386471",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"16244648",3,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"16352396",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"17346350",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"17722011",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"21491613",3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
"24671236",2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"25201284",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1703526",9,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"19995593",1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"20106969",4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26370147",0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"29057625",1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9030628",0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"10716699",9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"10860717",11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"16831926",5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22095694",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27876814",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29024665",1,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0
"10329016",5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10480909",7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19481194",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19941983",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"19011903",12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"23554088",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23393157",4,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0
"24561070",5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26613940",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"26829712",0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"15777626",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"15845401",6,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0
"19525486",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23251443",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"25977097",0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"18413613",10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"22697179",0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"22968816",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11545230",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"18602426",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18853169",0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"19195803",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"9712879",1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22543975",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23611888",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24078737",6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"16835239",3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"11920157",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15389769",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16498632",0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16855092",0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"17712621",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20442744",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25039795",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9108071",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9580260",0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"11986986",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"15897672",6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19921975",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"26446216",2,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"22806213",1,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"23441094",1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"24211371",0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"27164704",6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"28051072",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28095420",1,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"28228639",5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"28389307",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"29317596",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16630839",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"16814755",1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16822975",0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"16862427",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"20890276",7,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"22833210",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23933818",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23933819",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23933820",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"24903190",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27839871",7,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"28109652",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28126851",5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28182669",4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"28242877",3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"2904125",0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"7512349",2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
"11317224",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15083261",5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21382392",0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
"21383861",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22326929",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23718928",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23918416",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24272827",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"24863970",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"25656819",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27616045",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28283559",1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"28377535",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29511171",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0
"11986669",1,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"19679075",0,1,0,0,6,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0
"19949721",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20837103",0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"20956289",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"21383172",3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"26109571",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"26216979",0,3,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"8643509",4,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0
"9111344",4,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,0
"21559497",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21962378",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22448230",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23714430",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"22138692",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26052099",1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"18329248",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19351574",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19638256",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23201551",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23295062",7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"24804643",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25360607",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25921429",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27312574",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12676915",7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16280590",0,0,1,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"17955477",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9016353",2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"14729406",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15670577",3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1671171",5,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"16735043",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"18393381",3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9259269",7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9674911",4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20300527",1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"22826345",1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
"16472391",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16829689",5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"9298582",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12865760",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14556246",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22048961",15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"25392085",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26246156",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23000143",10,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"24011988",7,0,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0
"24747641",10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26966193",6,0,0,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0
"23770565",3,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"23770587",2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"27428650",5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"30664766",1,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"11081517",0,0,1,2,0,2,1,0,1,0,0,7,0,0,1,0,0,0,0,0
"15537544",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"16380711",2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0
"17159145",0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"19131628",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20159555",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"20471694",6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"20691407",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22753018",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21170301",0,0,1,0,0,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0
"25209898",1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"28178513",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
"29730163",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
"22885700",4,0,0,1,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"22889856",17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24403048",7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12421355",0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0
"15135226",3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0
"15305873",0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"20445167",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24411733",1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
"28117842",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19365831",8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"27389779",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29395664",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15885354",4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0
"15917256",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
"21419380",7,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
"21618595",1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0
